year,month,period,district_cn,district_en,headcount,hour,zone
2024,12,01:00,氹仔中心區,Baixa da Taipa,3768,1,Taipa & Cotai
2024,12,01:00,台山區,Tamagnini Barbosa,1381,1,Macau Peninsula
2024,12,01:00,黑沙環新填海區,Novos Aterros da Areia Preta,1378,1,Macau Peninsula
2024,12,01:00,望廈及水塘區,Móng Há & Reservatório,829,1,Macau Peninsula
2024,12,01:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,9388,1,Macau Peninsula
2024,12,01:00,路氹填海區,COTAI Reclamation Area,49211,1,Taipa & Cotai
2024,12,01:00,黑沙環及祐漢區,Areia Preta & Iao Hon,1391,1,Macau Peninsula
2024,12,01:00,下環區,Barra/Manduco,2632,1,Macau Peninsula
2024,12,01:00,荷蘭園區,Conselheiro Ferreira de Almeida,805,1,Macau Peninsula
2024,12,01:00,林茂塘區,Doca do Lamau,522,1,Macau Peninsula
2024,12,01:00,沙梨頭及大三巴區,Patane & São Paulo,2859,1,Macau Peninsula
2024,12,01:00,新口岸區,Zona de Aterros do Porto Exterior,12599,1,Macau Peninsula
2024,12,01:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,602,1,Macau Peninsula
2024,12,01:00,筷子基區,Fai Chi Kei,478,1,Macau Peninsula
2024,12,01:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,2987,1,Taipa & Cotai
2024,12,01:00,路環區,Coloane,1152,1,Coloane
2024,12,01:00,北安及大潭山區,Pac On & Taipa Grande,2493,1,Taipa & Cotai
2024,12,01:00,青洲區,Ilha Verde,352,1,Macau Peninsula
2024,12,01:00,南西灣及主教山區,Praia Grande & Penha,678,1,Macau Peninsula
2024,12,01:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,483,1,Taipa & Cotai
2024,12,01:00,東望洋區(松山區),Ferreira do Amaral (Guia),364,1,Macau Peninsula
2024,12,01:00,大學及北安灣區,Universidade & Baía de Pac On,196,1,Taipa & Cotai
2024,12,02:00,新橋區,Barca,1268,2,Macau Peninsula
2024,12,02:00,中區,Baixa de Macau,6333,2,Macau Peninsula
2024,12,02:00,氹仔中心區,Baixa da Taipa,3829,2,Taipa & Cotai
2024,12,02:00,台山區,Tamagnini Barbosa,1348,2,Macau Peninsula
2024,12,02:00,黑沙環新填海區,Novos Aterros da Areia Preta,1352,2,Macau Peninsula
2024,12,02:00,望廈及水塘區,Móng Há & Reservatório,787,2,Macau Peninsula
2024,12,02:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,9116,2,Macau Peninsula
2024,12,02:00,路氹填海區,COTAI Reclamation Area,49032,2,Taipa & Cotai
2024,12,02:00,黑沙環及祐漢區,Areia Preta & Iao Hon,1237,2,Macau Peninsula
2024,12,02:00,下環區,Barra/Manduco,2690,2,Macau Peninsula
2024,12,02:00,荷蘭園區,Conselheiro Ferreira de Almeida,831,2,Macau Peninsula
2024,12,02:00,林茂塘區,Doca do Lamau,524,2,Macau Peninsula
2024,12,02:00,沙梨頭及大三巴區,Patane & São Paulo,2894,2,Macau Peninsula
2024,12,02:00,新口岸區,Zona de Aterros do Porto Exterior,12875,2,Macau Peninsula
2024,12,02:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,631,2,Macau Peninsula
2024,12,02:00,筷子基區,Fai Chi Kei,492,2,Macau Peninsula
2024,12,02:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,2958,2,Taipa & Cotai
2024,12,02:00,路環區,Coloane,1159,2,Coloane
2024,12,02:00,北安及大潭山區,Pac On & Taipa Grande,2506,2,Taipa & Cotai
2024,12,02:00,青洲區,Ilha Verde,342,2,Macau Peninsula
2024,12,02:00,南西灣及主教山區,Praia Grande & Penha,702,2,Macau Peninsula
2024,12,02:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,455,2,Taipa & Cotai
2024,12,02:00,東望洋區(松山區),Ferreira do Amaral (Guia),367,2,Macau Peninsula
2024,12,02:00,大學及北安灣區,Universidade & Baía de Pac On,208,2,Taipa & Cotai
2024,12,03:00,新橋區,Barca,1257,3,Macau Peninsula
2024,12,03:00,中區,Baixa de Macau,6219,3,Macau Peninsula
2024,12,03:00,氹仔中心區,Baixa da Taipa,3779,3,Taipa & Cotai
2024,12,03:00,台山區,Tamagnini Barbosa,1341,3,Macau Peninsula
2024,12,03:00,黑沙環新填海區,Novos Aterros da Areia Preta,1343,3,Macau Peninsula
2024,12,03:00,望廈及水塘區,Móng Há & Reservatório,752,3,Macau Peninsula
2024,12,03:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,8792,3,Macau Peninsula
2024,12,03:00,路氹填海區,COTAI Reclamation Area,48949,3,Taipa & Cotai
2024,12,03:00,黑沙環及祐漢區,Areia Preta & Iao Hon,1250,3,Macau Peninsula
2024,12,03:00,下環區,Barra/Manduco,2699,3,Macau Peninsula
2024,12,03:00,荷蘭園區,Conselheiro Ferreira de Almeida,845,3,Macau Peninsula
2024,12,03:00,林茂塘區,Doca do Lamau,527,3,Macau Peninsula
2024,12,03:00,沙梨頭及大三巴區,Patane & São Paulo,2896,3,Macau Peninsula
2024,12,03:00,新口岸區,Zona de Aterros do Porto Exterior,13015,3,Macau Peninsula
2024,12,03:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,640,3,Macau Peninsula
2024,12,03:00,筷子基區,Fai Chi Kei,486,3,Macau Peninsula
2024,12,03:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,2901,3,Taipa & Cotai
2024,12,03:00,路環區,Coloane,1174,3,Coloane
2024,12,03:00,北安及大潭山區,Pac On & Taipa Grande,2502,3,Taipa & Cotai
2024,12,03:00,青洲區,Ilha Verde,345,3,Macau Peninsula
2024,12,03:00,南西灣及主教山區,Praia Grande & Penha,729,3,Macau Peninsula
2024,12,03:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,436,3,Taipa & Cotai
2024,12,03:00,東望洋區(松山區),Ferreira do Amaral (Guia),366,3,Macau Peninsula
2024,12,03:00,大學及北安灣區,Universidade & Baía de Pac On,219,3,Taipa & Cotai
2024,12,04:00,新橋區,Barca,1276,4,Macau Peninsula
2024,12,04:00,中區,Baixa de Macau,6093,4,Macau Peninsula
2024,12,04:00,氹仔中心區,Baixa da Taipa,3738,4,Taipa & Cotai
2024,12,04:00,台山區,Tamagnini Barbosa,1345,4,Macau Peninsula
2024,12,04:00,黑沙環新填海區,Novos Aterros da Areia Preta,1312,4,Macau Peninsula
2024,12,04:00,望廈及水塘區,Móng Há & Reservatório,727,4,Macau Peninsula
2024,12,04:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,8398,4,Macau Peninsula
2024,12,04:00,路氹填海區,COTAI Reclamation Area,48647,4,Taipa & Cotai
2024,12,04:00,黑沙環及祐漢區,Areia Preta & Iao Hon,1265,4,Macau Peninsula
2024,12,04:00,下環區,Barra/Manduco,2715,4,Macau Peninsula
2024,12,04:00,荷蘭園區,Conselheiro Ferreira de Almeida,856,4,Macau Peninsula
2024,12,04:00,林茂塘區,Doca do Lamau,532,4,Macau Peninsula
2024,12,04:00,沙梨頭及大三巴區,Patane & São Paulo,2875,4,Macau Peninsula
2024,12,04:00,新口岸區,Zona de Aterros do Porto Exterior,13028,4,Macau Peninsula
2024,12,04:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,645,4,Macau Peninsula
2024,12,04:00,筷子基區,Fai Chi Kei,476,4,Macau Peninsula
2024,12,04:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,2840,4,Taipa & Cotai
2024,12,04:00,路環區,Coloane,1193,4,Coloane
2024,12,04:00,北安及大潭山區,Pac On & Taipa Grande,2341,4,Taipa & Cotai
2024,12,04:00,青洲區,Ilha Verde,349,4,Macau Peninsula
2024,12,04:00,南西灣及主教山區,Praia Grande & Penha,743,4,Macau Peninsula
2024,12,04:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,425,4,Taipa & Cotai
2024,12,04:00,東望洋區(松山區),Ferreira do Amaral (Guia),372,4,Macau Peninsula
2024,12,04:00,大學及北安灣區,Universidade & Baía de Pac On,224,4,Taipa & Cotai
2024,12,05:00,新橋區,Barca,1286,5,Macau Peninsula
2024,12,05:00,中區,Baixa de Macau,6001,5,Macau Peninsula
2024,12,05:00,氹仔中心區,Baixa da Taipa,3720,5,Taipa & Cotai
2024,12,05:00,台山區,Tamagnini Barbosa,1364,5,Macau Peninsula
2024,12,05:00,黑沙環新填海區,Novos Aterros da Areia Preta,1295,5,Macau Peninsula
2024,12,05:00,望廈及水塘區,Móng Há & Reservatório,722,5,Macau Peninsula
2024,12,05:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,8099,5,Macau Peninsula
2024,12,05:00,路氹填海區,COTAI Reclamation Area,48299,5,Taipa & Cotai
2024,12,05:00,黑沙環及祐漢區,Areia Preta & Iao Hon,1273,5,Macau Peninsula
2024,12,05:00,下環區,Barra/Manduco,2730,5,Macau Peninsula
2024,12,05:00,荷蘭園區,Conselheiro Ferreira de Almeida,868,5,Macau Peninsula
2024,12,05:00,林茂塘區,Doca do Lamau,536,5,Macau Peninsula
2024,12,05:00,沙梨頭及大三巴區,Patane & São Paulo,2862,5,Macau Peninsula
2024,12,05:00,新口岸區,Zona de Aterros do Porto Exterior,12964,5,Macau Peninsula
2024,12,05:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,655,5,Macau Peninsula
2024,12,05:00,筷子基區,Fai Chi Kei,477,5,Macau Peninsula
2024,12,05:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,2767,5,Taipa & Cotai
2024,12,05:00,路環區,Coloane,1189,5,Coloane
2024,12,05:00,北安及大潭山區,Pac On & Taipa Grande,2246,5,Taipa & Cotai
2024,12,05:00,青洲區,Ilha Verde,348,5,Macau Peninsula
2024,12,05:00,南西灣及主教山區,Praia Grande & Penha,760,5,Macau Peninsula
2024,12,05:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,406,5,Taipa & Cotai
2024,12,05:00,東望洋區(松山區),Ferreira do Amaral (Guia),370,5,Macau Peninsula
2024,12,05:00,大學及北安灣區,Universidade & Baía de Pac On,226,5,Taipa & Cotai
2024,12,06:00,新橋區,Barca,1298,6,Macau Peninsula
2024,12,06:00,中區,Baixa de Macau,5923,6,Macau Peninsula
2024,12,06:00,氹仔中心區,Baixa da Taipa,3741,6,Taipa & Cotai
2024,12,06:00,台山區,Tamagnini Barbosa,1399,6,Macau Peninsula
2024,12,06:00,黑沙環新填海區,Novos Aterros da Areia Preta,1286,6,Macau Peninsula
2024,12,06:00,望廈及水塘區,Móng Há & Reservatório,728,6,Macau Peninsula
2024,12,06:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,7831,6,Macau Peninsula
2024,12,06:00,路氹填海區,COTAI Reclamation Area,47967,6,Taipa & Cotai
2024,12,06:00,黑沙環及祐漢區,Areia Preta & Iao Hon,1293,6,Macau Peninsula
2024,12,06:00,下環區,Barra/Manduco,2749,6,Macau Peninsula
2024,12,06:00,荷蘭園區,Conselheiro Ferreira de Almeida,877,6,Macau Peninsula
2024,12,06:00,林茂塘區,Doca do Lamau,538,6,Macau Peninsula
2024,12,06:00,沙梨頭及大三巴區,Patane & São Paulo,2861,6,Macau Peninsula
2024,12,06:00,新口岸區,Zona de Aterros do Porto Exterior,12911,6,Macau Peninsula
2024,12,06:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,665,6,Macau Peninsula
2024,12,06:00,筷子基區,Fai Chi Kei,480,6,Macau Peninsula
2024,12,06:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,2759,6,Taipa & Cotai
2024,12,06:00,路環區,Coloane,1161,6,Coloane
2024,12,06:00,北安及大潭山區,Pac On & Taipa Grande,2284,6,Taipa & Cotai
2024,12,06:00,青洲區,Ilha Verde,348,6,Macau Peninsula
2024,12,06:00,南西灣及主教山區,Praia Grande & Penha,776,6,Macau Peninsula
2024,12,06:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,400,6,Taipa & Cotai
2024,12,06:00,東望洋區(松山區),Ferreira do Amaral (Guia),369,6,Macau Peninsula
2024,12,06:00,大學及北安灣區,Universidade & Baía de Pac On,228,6,Taipa & Cotai
2024,12,07:00,新橋區,Barca,1307,7,Macau Peninsula
2024,12,07:00,中區,Baixa de Macau,5924,7,Macau Peninsula
2024,12,07:00,氹仔中心區,Baixa da Taipa,3791,7,Taipa & Cotai
2024,12,07:00,台山區,Tamagnini Barbosa,1543,7,Macau Peninsula
2024,12,07:00,黑沙環新填海區,Novos Aterros da Areia Preta,1334,7,Macau Peninsula
2024,12,07:00,望廈及水塘區,Móng Há & Reservatório,774,7,Macau Peninsula
2024,12,07:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,7713,7,Macau Peninsula
2024,12,07:00,路氹填海區,COTAI Reclamation Area,47731,7,Taipa & Cotai
2024,12,07:00,黑沙環及祐漢區,Areia Preta & Iao Hon,1587,7,Macau Peninsula
2024,12,07:00,下環區,Barra/Manduco,2785,7,Macau Peninsula
2024,12,07:00,荷蘭園區,Conselheiro Ferreira de Almeida,879,7,Macau Peninsula
2024,12,07:00,林茂塘區,Doca do Lamau,551,7,Macau Peninsula
2024,12,07:00,沙梨頭及大三巴區,Patane & São Paulo,2851,7,Macau Peninsula
2024,12,07:00,新口岸區,Zona de Aterros do Porto Exterior,12884,7,Macau Peninsula
2024,12,07:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,678,7,Macau Peninsula
2024,12,07:00,筷子基區,Fai Chi Kei,488,7,Macau Peninsula
2024,12,07:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,2847,7,Taipa & Cotai
2024,12,07:00,路環區,Coloane,1206,7,Coloane
2024,12,07:00,北安及大潭山區,Pac On & Taipa Grande,2475,7,Taipa & Cotai
2024,12,07:00,青洲區,Ilha Verde,360,7,Macau Peninsula
2024,12,07:00,南西灣及主教山區,Praia Grande & Penha,775,7,Macau Peninsula
2024,12,07:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,419,7,Taipa & Cotai
2024,12,07:00,東望洋區(松山區),Ferreira do Amaral (Guia),381,7,Macau Peninsula
2024,12,07:00,大學及北安灣區,Universidade & Baía de Pac On,232,7,Taipa & Cotai
2024,12,08:00,新橋區,Barca,1374,8,Macau Peninsula
2024,12,08:00,中區,Baixa de Macau,5976,8,Macau Peninsula
2024,12,08:00,氹仔中心區,Baixa da Taipa,3849,8,Taipa & Cotai
2024,12,08:00,台山區,Tamagnini Barbosa,1714,8,Macau Peninsula
2024,12,08:00,黑沙環新填海區,Novos Aterros da Areia Preta,1491,8,Macau Peninsula
2024,12,08:00,望廈及水塘區,Móng Há & Reservatório,882,8,Macau Peninsula
2024,12,08:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,7797,8,Macau Peninsula
2024,12,08:00,路氹填海區,COTAI Reclamation Area,47805,8,Taipa & Cotai
2024,12,08:00,黑沙環及祐漢區,Areia Preta & Iao Hon,1928,8,Macau Peninsula
2024,12,08:00,下環區,Barra/Manduco,2869,8,Macau Peninsula
2024,12,08:00,荷蘭園區,Conselheiro Ferreira de Almeida,942,8,Macau Peninsula
2024,12,08:00,林茂塘區,Doca do Lamau,575,8,Macau Peninsula
2024,12,08:00,沙梨頭及大三巴區,Patane & São Paulo,2960,8,Macau Peninsula
2024,12,08:00,新口岸區,Zona de Aterros do Porto Exterior,13021,8,Macau Peninsula
2024,12,08:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,691,8,Macau Peninsula
2024,12,08:00,筷子基區,Fai Chi Kei,535,8,Macau Peninsula
2024,12,08:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,2849,8,Taipa & Cotai
2024,12,08:00,路環區,Coloane,1264,8,Coloane
2024,12,08:00,北安及大潭山區,Pac On & Taipa Grande,2469,8,Taipa & Cotai
2024,12,08:00,青洲區,Ilha Verde,427,8,Macau Peninsula
2024,12,08:00,南西灣及主教山區,Praia Grande & Penha,802,8,Macau Peninsula
2024,12,08:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,448,8,Taipa & Cotai
2024,12,08:00,東望洋區(松山區),Ferreira do Amaral (Guia),421,8,Macau Peninsula
2024,12,08:00,大學及北安灣區,Universidade & Baía de Pac On,239,8,Taipa & Cotai
2024,12,09:00,新橋區,Barca,1358,9,Macau Peninsula
2024,12,09:00,中區,Baixa de Macau,6143,9,Macau Peninsula
2024,12,09:00,氹仔中心區,Baixa da Taipa,3845,9,Taipa & Cotai
2024,12,09:00,台山區,Tamagnini Barbosa,2029,9,Macau Peninsula
2024,12,09:00,黑沙環新填海區,Novos Aterros da Areia Preta,1591,9,Macau Peninsula
2024,12,09:00,望廈及水塘區,Móng Há & Reservatório,1123,9,Macau Peninsula
2024,12,09:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,7932,9,Macau Peninsula
2024,12,09:00,路氹填海區,COTAI Reclamation Area,48161,9,Taipa & Cotai
2024,12,09:00,黑沙環及祐漢區,Areia Preta & Iao Hon,2807,9,Macau Peninsula
2024,12,09:00,下環區,Barra/Manduco,2832,9,Macau Peninsula
2024,12,09:00,荷蘭園區,Conselheiro Ferreira de Almeida,1131,9,Macau Peninsula
2024,12,09:00,林茂塘區,Doca do Lamau,596,9,Macau Peninsula
2024,12,09:00,沙梨頭及大三巴區,Patane & São Paulo,3015,9,Macau Peninsula
2024,12,09:00,新口岸區,Zona de Aterros do Porto Exterior,13424,9,Macau Peninsula
2024,12,09:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,707,9,Macau Peninsula
2024,12,09:00,筷子基區,Fai Chi Kei,662,9,Macau Peninsula
2024,12,09:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,2888,9,Taipa & Cotai
2024,12,09:00,路環區,Coloane,1445,9,Coloane
2024,12,09:00,北安及大潭山區,Pac On & Taipa Grande,2671,9,Taipa & Cotai
2024,12,09:00,青洲區,Ilha Verde,543,9,Macau Peninsula
2024,12,09:00,南西灣及主教山區,Praia Grande & Penha,815,9,Macau Peninsula
2024,12,09:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,480,9,Taipa & Cotai
2024,12,09:00,東望洋區(松山區),Ferreira do Amaral (Guia),543,9,Macau Peninsula
2024,12,09:00,大學及北安灣區,Universidade & Baía de Pac On,251,9,Taipa & Cotai
2024,12,10:00,新橋區,Barca,1517,10,Macau Peninsula
2024,12,10:00,中區,Baixa de Macau,6751,10,Macau Peninsula
2024,12,10:00,氹仔中心區,Baixa da Taipa,3754,10,Taipa & Cotai
2024,12,10:00,台山區,Tamagnini Barbosa,2506,10,Macau Peninsula
2024,12,10:00,黑沙環新填海區,Novos Aterros da Areia Preta,1994,10,Macau Peninsula
2024,12,10:00,望廈及水塘區,Móng Há & Reservatório,1835,10,Macau Peninsula
2024,12,10:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,8261,10,Macau Peninsula
2024,12,10:00,路氹填海區,COTAI Reclamation Area,48431,10,Taipa & Cotai
2024,12,10:00,黑沙環及祐漢區,Areia Preta & Iao Hon,5542,10,Macau Peninsula
2024,12,10:00,下環區,Barra/Manduco,2831,10,Macau Peninsula
2024,12,10:00,荷蘭園區,Conselheiro Ferreira de Almeida,1476,10,Macau Peninsula
2024,12,10:00,林茂塘區,Doca do Lamau,598,10,Macau Peninsula
2024,12,10:00,沙梨頭及大三巴區,Patane & São Paulo,3685,10,Macau Peninsula
2024,12,10:00,新口岸區,Zona de Aterros do Porto Exterior,13796,10,Macau Peninsula
2024,12,10:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,711,10,Macau Peninsula
2024,12,10:00,筷子基區,Fai Chi Kei,569,10,Macau Peninsula
2024,12,10:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,3003,10,Taipa & Cotai
2024,12,10:00,路環區,Coloane,1717,10,Coloane
2024,12,10:00,北安及大潭山區,Pac On & Taipa Grande,3517,10,Taipa & Cotai
2024,12,10:00,青洲區,Ilha Verde,555,10,Macau Peninsula
2024,12,10:00,南西灣及主教山區,Praia Grande & Penha,837,10,Macau Peninsula
2024,12,10:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,497,10,Taipa & Cotai
2024,12,10:00,東望洋區(松山區),Ferreira do Amaral (Guia),640,10,Macau Peninsula
2024,12,10:00,大學及北安灣區,Universidade & Baía de Pac On,287,10,Taipa & Cotai
2024,12,11:00,新橋區,Barca,1716,11,Macau Peninsula
2024,12,11:00,中區,Baixa de Macau,8772,11,Macau Peninsula
2024,12,11:00,氹仔中心區,Baixa da Taipa,3630,11,Taipa & Cotai
2024,12,11:00,台山區,Tamagnini Barbosa,3316,11,Macau Peninsula
2024,12,11:00,黑沙環新填海區,Novos Aterros da Areia Preta,2548,11,Macau Peninsula
2024,12,11:00,望廈及水塘區,Móng Há & Reservatório,2328,11,Macau Peninsula
2024,12,11:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,9421,11,Macau Peninsula
2024,12,11:00,路氹填海區,COTAI Reclamation Area,49395,11,Taipa & Cotai
2024,12,11:00,黑沙環及祐漢區,Areia Preta & Iao Hon,8623,11,Macau Peninsula
2024,12,11:00,下環區,Barra/Manduco,2961,11,Macau Peninsula
2024,12,11:00,荷蘭園區,Conselheiro Ferreira de Almeida,1981,11,Macau Peninsula
2024,12,11:00,林茂塘區,Doca do Lamau,651,11,Macau Peninsula
2024,12,11:00,沙梨頭及大三巴區,Patane & São Paulo,4416,11,Macau Peninsula
2024,12,11:00,新口岸區,Zona de Aterros do Porto Exterior,14001,11,Macau Peninsula
2024,12,11:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,737,11,Macau Peninsula
2024,12,11:00,筷子基區,Fai Chi Kei,576,11,Macau Peninsula
2024,12,11:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,3353,11,Taipa & Cotai
2024,12,11:00,路環區,Coloane,2087,11,Coloane
2024,12,11:00,北安及大潭山區,Pac On & Taipa Grande,5144,11,Taipa & Cotai
2024,12,11:00,青洲區,Ilha Verde,602,11,Macau Peninsula
2024,12,11:00,南西灣及主教山區,Praia Grande & Penha,907,11,Macau Peninsula
2024,12,11:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,613,11,Taipa & Cotai
2024,12,11:00,東望洋區(松山區),Ferreira do Amaral (Guia),681,11,Macau Peninsula
2024,12,11:00,大學及北安灣區,Universidade & Baía de Pac On,352,11,Taipa & Cotai
2024,12,12:00,新橋區,Barca,2027,12,Macau Peninsula
2024,12,12:00,中區,Baixa de Macau,12055,12,Macau Peninsula
2024,12,12:00,氹仔中心區,Baixa da Taipa,3513,12,Taipa & Cotai
2024,12,12:00,台山區,Tamagnini Barbosa,3654,12,Macau Peninsula
2024,12,12:00,黑沙環新填海區,Novos Aterros da Areia Preta,3093,12,Macau Peninsula
2024,12,12:00,望廈及水塘區,Móng Há & Reservatório,2610,12,Macau Peninsula
2024,12,12:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,11362,12,Macau Peninsula
2024,12,12:00,路氹填海區,COTAI Reclamation Area,50735,12,Taipa & Cotai
2024,12,12:00,黑沙環及祐漢區,Areia Preta & Iao Hon,8109,12,Macau Peninsula
2024,12,12:00,下環區,Barra/Manduco,3356,12,Macau Peninsula
2024,12,12:00,荷蘭園區,Conselheiro Ferreira de Almeida,1739,12,Macau Peninsula
2024,12,12:00,林茂塘區,Doca do Lamau,777,12,Macau Peninsula
2024,12,12:00,沙梨頭及大三巴區,Patane & São Paulo,6120,12,Macau Peninsula
2024,12,12:00,新口岸區,Zona de Aterros do Porto Exterior,13859,12,Macau Peninsula
2024,12,12:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,827,12,Macau Peninsula
2024,12,12:00,筷子基區,Fai Chi Kei,733,12,Macau Peninsula
2024,12,12:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,4122,12,Taipa & Cotai
2024,12,12:00,路環區,Coloane,2425,12,Coloane
2024,12,12:00,北安及大潭山區,Pac On & Taipa Grande,6628,12,Taipa & Cotai
2024,12,12:00,青洲區,Ilha Verde,678,12,Macau Peninsula
2024,12,12:00,南西灣及主教山區,Praia Grande & Penha,1063,12,Macau Peninsula
2024,12,12:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,708,12,Taipa & Cotai
2024,12,12:00,東望洋區(松山區),Ferreira do Amaral (Guia),617,12,Macau Peninsula
2024,12,12:00,大學及北安灣區,Universidade & Baía de Pac On,358,12,Taipa & Cotai
2024,12,13:00,新橋區,Barca,2138,13,Macau Peninsula
2024,12,13:00,中區,Baixa de Macau,15249,13,Macau Peninsula
2024,12,13:00,氹仔中心區,Baixa da Taipa,3652,13,Taipa & Cotai
2024,12,13:00,台山區,Tamagnini Barbosa,3397,13,Macau Peninsula
2024,12,13:00,黑沙環新填海區,Novos Aterros da Areia Preta,3042,13,Macau Peninsula
2024,12,13:00,望廈及水塘區,Móng Há & Reservatório,2490,13,Macau Peninsula
2024,12,13:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,13715,13,Macau Peninsula
2024,12,13:00,路氹填海區,COTAI Reclamation Area,51844,13,Taipa & Cotai
2024,12,13:00,黑沙環及祐漢區,Areia Preta & Iao Hon,6646,13,Macau Peninsula
2024,12,13:00,下環區,Barra/Manduco,3776,13,Macau Peninsula
2024,12,13:00,荷蘭園區,Conselheiro Ferreira de Almeida,1596,13,Macau Peninsula
2024,12,13:00,林茂塘區,Doca do Lamau,877,13,Macau Peninsula
2024,12,13:00,沙梨頭及大三巴區,Patane & São Paulo,7206,13,Macau Peninsula
2024,12,13:00,新口岸區,Zona de Aterros do Porto Exterior,14442,13,Macau Peninsula
2024,12,13:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,865,13,Macau Peninsula
2024,12,13:00,筷子基區,Fai Chi Kei,926,13,Macau Peninsula
2024,12,13:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,5761,13,Taipa & Cotai
2024,12,13:00,路環區,Coloane,2682,13,Coloane
2024,12,13:00,北安及大潭山區,Pac On & Taipa Grande,7132,13,Taipa & Cotai
2024,12,13:00,青洲區,Ilha Verde,742,13,Macau Peninsula
2024,12,13:00,南西灣及主教山區,Praia Grande & Penha,1232,13,Macau Peninsula
2024,12,13:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,771,13,Taipa & Cotai
2024,12,13:00,東望洋區(松山區),Ferreira do Amaral (Guia),580,13,Macau Peninsula
2024,12,13:00,大學及北安灣區,Universidade & Baía de Pac On,332,13,Taipa & Cotai
2024,12,14:00,新橋區,Barca,2313,14,Macau Peninsula
2024,12,14:00,中區,Baixa de Macau,18048,14,Macau Peninsula
2024,12,14:00,氹仔中心區,Baixa da Taipa,3762,14,Taipa & Cotai
2024,12,14:00,台山區,Tamagnini Barbosa,3107,14,Macau Peninsula
2024,12,14:00,黑沙環新填海區,Novos Aterros da Areia Preta,2352,14,Macau Peninsula
2024,12,14:00,望廈及水塘區,Móng Há & Reservatório,2126,14,Macau Peninsula
2024,12,14:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,15184,14,Macau Peninsula
